video_name,target
/mnt/d/projects/datasets/MAVOS-DD/spanish/echomimic/69222_AxXvPAmP6Qc_9_3_audio_short_512x512_1_1652_withaudio.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/z7wk53Pt_0E_16_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/real/yD5Beb8GcQw_13_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/KNEGWrD08f8_103_3.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/inswapper/28409-SNHUu7YkNjA_193_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/I1ouTj1BQec_13_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/I5oeY5O5oJI_59_7.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/mandarin/echomimic/355_btWyxQbkYAs_123_5_audio_short_512x512_1_0557_withaudio.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/real/eWj2-6q2ybk_272_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/real/eWj2-6q2ybk_248_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/memo/234_PJdkftdTFnQ_25_3.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/real/rzGd3edCO0M_57_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/memo/2_c-3fX59C_BU_0_87.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/inswapper/17598-RAh0Q3XsB6w_12_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/mandarin/echomimic/59_fAh51cqF86I_20_1_audio_short_512x512_1_0557_withaudio.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/real/J_U3D_QAw7c_65_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/echomimic/473_-aDPCjQeWQs_335_1_512x512_1_0533_withaudio.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/jV2pjBg0srU_803_3.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/81IF_b5iH8Y_3_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/echomimic/69727_4DNuopwIbbU_60_6_audio_short_512x512_1_1652_withaudio.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/mandarin/liveportrait/I-B_Oa6_eNU_122_1--16777-8KovXKo3DL4_79_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/inswapper/24518-I-B_Oa6_eNU_195_4.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/inswapper/18822-_-nNx99qK4A_35_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/memo/044_bad2076f__OpXjs-PM8M_0_55.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/real/inQaPF2YoNw_26_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/mandarin/inswapper/17626-Uk6sPnRL0WQ_70_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/real/vfDO6CnL7j8_20_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/real/Iy1E-yjDyFA_331_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/GA2Z7m_-WHI_726_8.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/real/-aDPCjQeWQs_332_7.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/inswapper/17515-I5oeY5O5oJI_49_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/real/1P9nl9tBK38_525_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/liveportrait/HLwvyD1MbSM_373_1--6836-I5oeY5O5oJI_10_9.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/inswapper/17486-I2s4msDXNgw_3_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/memo/30288_WmvLDAUf6Hg.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/russian/echomimic/13_pNogULi28gs_57_2_audio_short_512x512_1_0933_withaudio.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/L8Bp2IMqp5A_1_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/russian/echomimic/35151_pNogULi28gs_148_2_audio_short_512x512_1_1655_withaudio.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/real/0BcS-C5C8vU_131_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/GK9gq8WEHA0_418_5.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/KNEGWrD08f8_173_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/inswapper/168.png_Jy-bPwwFxhk_31_8.mp4.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/VifDzyPgBNg_218_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/russian/echomimic/498_mRNCLRo9JAM_13_6_audio_short_512x512_1_1655_withaudio.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/memo/060_78fae615_ktHQEAF3mEM_10_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/inswapper/2010-xZT8cNQCq2s_185_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/mandarin/real/fAh51cqF86I_30_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/mandarin/echomimic/15194_Vv8CRc5L1kM_59_1_audio_short_512x512_1_0557_withaudio.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/inswapper/17971-O4A-dk60Njg_129_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/russian/echomimic/42477_6IXtQx8SwBE_37_3_audio_short_512x512_1_0933_withaudio.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/inswapper/21611-oEg4GH93aCY_24_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/inswapper/17184-CWEWBgVwFc8_116_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/Pj9QnO9rZkE_100_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/VifDzyPgBNg_215_5.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/mandarin/memo/11756_ADTwFvHACE4_20_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/inswapper/8695-I1ouTj1BQec_38_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/memo/6268_UEjGEXAndzY_33_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/real/dcvbo-RdeWw_1_22.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/VifDzyPgBNg_286_17.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/real/JocHmkWdf3A_109_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/real/BJr-6o-eYLc_0_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/mandarin/inswapper/27003-reaup7qkEfk_101_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/inswapper/17738-EzSdf3VK9qc_45_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/russian/inswapper/29164-Mb-ynUI4Me4_35_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/echomimic/446_7Fe7jdI2WIA_89_1_audio_short_512x512_1_1652_withaudio.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/mandarin/real/ZWWpghA1SJc_42_4.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/inswapper/25859-cbtkoZUOR1A_109_4.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/9C7jAAxWnqA_255_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/real/2WGnDrVPG8A_86_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/mandarin/real/aPDX-414xdM_21_3.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/WxdaDqICMP8_458_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/SNHUu7YkNjA_197_4.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/real/TAaMKX4tbx8_5_11.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/memo/28029_6w9ikJPzTOA_9_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/russian/liveportrait/Y8tqH6MnJUU_2_4--751-GgCnpDg0jwc_40_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/inswapper/10536-VvyPZwhivKQ_91_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/JpytM780stk_8_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/liveportrait/Nz7QfvnRkuE_555_1--2NlEdgEI_mc_97_9_38.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/echomimic/184_-aDPCjQeWQs_332_5_512x512_1_0533_withaudio.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/inswapper/8946-SCS1dJ35lig_17_3.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/mandarin/inswapper/26366-Lqg5fiwIQso_31_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/liveportrait/nBVWOmPTk-4_86_1--J_ComKnl1hk_4_14_211.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/mandarin/liveportrait/KNEGWrD08f8_154_2--9902-y_wqp9PJHYo_126_3.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/real/8L3KpV8zS4Y_4_19.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/memo/129_inQaPF2YoNw_29_3.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/inswapper/14447-H5TwdTKaQPc_54_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/GA2Z7m_-WHI_354_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/JpytM780stk_97_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/IIT29JDuMXs_30_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/real/vebjQP6GXm0_77_4.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/russian/echomimic/07249_lSCTGJbObOg_17_2_audio_short_512x512_1_0933_withaudio.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/memo/024_6c2e4da8_8HCQWjytx_I_164_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/V56A6SHbI1Q_59_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/SNHUu7YkNjA_37_3.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/memo/331_U-npOf3jGt8_38_4.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/memo/36129_eWj2-6q2ybk_33_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/inswapper/491_jT0Uw6EwOyQ_23_1-batch-2025-02-05-13-35-36-62.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/inswapper/26818-bkCpQk_K_jg_326_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/memo/257_VM4P9yV4rTA_200_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/memo/43_ktHQEAF3mEM_87_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/memo/16115_NSWcdPWXZQI_106_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/echomimic/118_SzhK7Q-pY0U_1_25_512x512_1_0533_withaudio.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/tt0HOe7gf7I_0_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/inswapper/437_jbx2IjXBmWA_0_1-batch-2025-02-03-22-17-41-93.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/mandarin/inswapper/7004-TDDNxuR1zs8_61_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/memo/298_PNyFdGKIjzY_9_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/mandarin/real/vYG3_0iwY6Q_29_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/6As3T1vBft0_511_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/memo/25459_ArKVIJcAawM_0_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/tt0HOe7gf7I_223_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/yubEaBr4X24_1800_17.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/real/JocHmkWdf3A_97_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/Y8tqH6MnJUU_22_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/russian/liveportrait/6w9ikJPzTOA_49_2--15830-ADTwFvHACE4_101_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/ILR3cxYpjUk_607_3.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/VuJbzKpbIVk_27_9.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/echomimic/454_W8ndzcz359Q_201_9_512x512_1_0112_withaudio.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/memo/4912_2ECheTEbkhQ_29_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/Q2npaG7fZgU_2_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/inswapper/12670-HYnZy2Cx7UM_47_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/liveportrait/nBVWOmPTk-4_86_1--C3BJ-Ho09EU_12_1_209.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/real/GiWHOpvWo38_612_3.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/inswapper/8143-WXosPmTQq4o_139_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/real/B4LwKKKbAuI_90_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/memo/96_-19DTZ6_d6U_638_4.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/mandarin/inswapper/1814-3C3zslsslRs_18_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/inswapper/29064-ebR3yPqTODk_151_5.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/russian/inswapper/16651-3NYH-zyIfZY_25_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/real/cWmSTuFjb4o_187_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/russian/inswapper/19928-3U4D77IB-j8_109_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/icQS5_mOx7U_22_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/real/U-npOf3jGt8_76_6.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/russian/liveportrait/SWHweN9WlkU_22_1--23201-ADTwFvHACE4_10_3.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/inswapper/23096-nBN9zG1JNPg_61_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/RWR3vcqXsa0_4_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/2gOvQIMWbCY_68_5.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/inswapper/2194-5xBpkc7-w3A_52_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/9DTxDmLwFb8_831_13.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/MxlocFNdoXg_744_3.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/inswapper/18240-alYBnyxMuPk_268_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/wRa3sycERxA_400_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/HSgQHH2YBxw_9_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/real/dMfH7JbxZdY_42_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/nv9WwHpOKEg_117_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/real/C3BJ-Ho09EU_7_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/echomimic/469_r3CE_lEuRnQ_1_1_512x512_1_0533_withaudio.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/real/Az7KlMuorpM_30_3.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/GK9gq8WEHA0_500_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/spanish/real/9pQuS1hCm04_4_11.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/real/C4hNyd9eJy4_0_40.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/real/ILR3cxYpjUk_1317_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/tWZmunAvlMM_28_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/inswapper/25585-cbtkoZUOR1A_73_6.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/mandarin/inswapper/27141-UWnFJdu3BOA_11_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/zZNhuRIGQZs_121_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/real/RsXLT2z3X8g_47_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/romanian/memo/061_edc107ca_XblD1mtXBWY_32_1.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/arabic/liveportrait/J_ComKnl1hk_4_15--hdS30nnhNZo_8_4_58.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/english/inswapper/8860-lkMV6SxilXc_96_2.mp4,0
/mnt/d/projects/datasets/MAVOS-DD/mandarin/real/pzdnuEa8a20_12_1.mp4,0
